data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione
2023-12-17,St Pauli,Wehen,1,1,0,0,28,5,5,2,12,2,8,9,2,3,0,0,2324
2023-12-17,Braunschweig,Kaiserslautern,2,1,1,1,17,11,6,0,4,6,7,11,1,3,0,0,2324
2024-01-19,Holstein Kiel,Braunschweig,1,2,1,1,22,15,9,5,6,3,12,6,1,2,0,0,2324
2024-01-19,Karlsruhe,Osnabruck,2,1,1,1,16,14,4,4,7,2,13,10,1,2,0,0,2324
2024-01-20,Elversberg,Hannover,2,2,0,1,8,9,2,3,6,4,6,12,1,0,0,0,2324
2024-01-20,Nurnberg,Hansa Rostock,3,0,2,0,8,9,4,2,2,5,7,18,0,0,0,0,2324
2024-01-20,St Pauli,Kaiserslautern,2,0,1,0,20,13,9,3,4,4,7,10,3,2,0,0,2324
2024-01-20,Schalke 04,Hamburg,0,2,0,2,27,8,4,6,11,5,13,10,3,2,0,0,2324
2024-01-21,Paderborn,Greuther Furth,0,1,0,1,17,13,8,3,6,5,8,11,1,2,0,0,2324
2024-01-21,Magdeburg,Wehen,1,0,0,0,12,9,3,3,9,1,12,15,3,5,0,1,2324
2024-01-21,Hertha,Fortuna Dusseldorf,2,2,2,1,10,9,4,2,1,4,22,13,6,1,0,0,2324
2024-01-26,Hannover,Nurnberg,3,0,2,0,30,12,11,1,7,5,14,8,2,1,0,0,2324
2024-01-26,Kaiserslautern,Schalke 04,4,1,1,0,15,11,6,5,4,1,14,13,1,3,0,0,2324
2024-01-27,Hansa Rostock,Elversberg,2,1,0,1,11,21,4,2,2,11,14,9,2,3,0,1,2324
2024-01-27,Osnabruck,Paderborn,0,0,0,0,17,8,2,2,11,6,9,15,3,4,0,1,2324
2024-01-27,Wehen,Hertha,3,1,1,0,17,15,7,7,3,10,8,7,0,2,0,0,2324
2024-01-27,Fortuna Dusseldorf,St Pauli,1,2,0,2,11,14,4,8,2,4,12,10,2,2,0,0,2324
2024-01-28,Greuther Furth,Holstein Kiel,2,1,0,0,22,11,6,2,10,5,9,15,3,5,0,0,2324
2024-01-28,Hamburg,Karlsruhe,3,4,2,2,18,13,10,6,11,2,8,11,1,2,0,0,2324
2024-01-28,Braunschweig,Magdeburg,1,0,1,0,14,8,7,4,3,2,8,15,1,5,0,1,2324
2024-02-02,Karlsruhe,Wehen,2,2,1,0,11,22,4,7,4,3,8,8,1,2,0,0,2324
2024-02-02,Magdeburg,Holstein Kiel,1,1,0,1,21,8,9,3,12,4,7,12,2,3,0,0,2324
2024-02-03,Nurnberg,Osnabruck,2,2,1,1,15,20,8,7,5,6,11,10,3,2,0,0,2324
2024-02-03,Schalke 04,Braunschweig,1,0,0,0,18,8,7,1,3,5,8,7,2,2,0,0,2324
