data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione_calc
2022-11-12,Ternana,Brescia,0,0,0,0,16,12,1,0,6,4,14,22,2,4,0,0,2223
2022-11-12,Venezia,Reggina,1,2,1,0,14,21,5,5,6,8,11,10,1,3,0,0,2223
2022-11-12,Spal,Benevento,1,2,1,0,6,21,2,5,1,7,16,17,4,3,1,0,2223
2022-11-12,Cagliari,Pisa,1,1,0,0,14,9,5,4,6,4,9,17,2,3,0,0,2223
2022-11-12,Cosenza,Palermo,3,2,1,1,11,17,5,8,1,4,17,15,4,3,1,0,2223
2022-11-12,Bari,Sudtirol,2,2,1,2,25,8,6,4,10,4,9,13,1,1,0,0,2223
2022-11-12,Parma,Cittadella,3,1,1,0,13,9,4,4,7,5,14,16,0,2,0,0,2223
2022-11-13,Genoa,Como,1,1,1,0,13,9,6,4,7,1,20,19,3,5,0,0,2223
2022-11-26,Parma,Modena,1,2,0,2,21,5,11,2,7,3,13,20,0,5,0,0,2223
2022-11-26,Pisa,Ternana,3,1,3,1,18,18,7,4,5,8,17,9,2,2,0,0,2223
2022-11-27,Perugia,Genoa,1,0,0,0,12,20,4,5,7,9,18,18,3,0,0,0,2223
2022-11-27,Palermo,Venezia,0,1,0,0,11,16,4,6,4,5,6,10,0,2,0,0,2223
2022-11-27,Frosinone,Cagliari,2,2,1,1,18,11,8,4,4,6,13,14,2,2,0,0,2223
2022-11-27,Sudtirol,Ascoli,2,2,0,1,17,9,5,5,1,3,16,19,4,6,0,0,2223
2022-11-27,Cittadella,Cosenza,1,1,1,0,18,7,4,3,5,3,18,17,3,2,0,0,2223
2022-11-27,Brescia,Spal,2,0,2,0,12,11,7,5,3,6,16,15,2,5,0,0,2223
2022-11-27,Reggina,Benevento,2,2,2,0,11,7,6,3,3,5,9,18,5,3,0,0,2223
2022-11-27,Como,Bari,1,1,1,0,14,9,5,2,5,3,14,20,3,4,0,0,2223
2022-12-03,Venezia,Ternana,2,1,2,1,13,17,5,8,3,6,12,12,0,3,0,0,2223
2022-12-03,Cagliari,Parma,1,1,0,1,12,17,6,4,5,7,15,14,2,3,0,0,2223
2022-12-04,Benevento,Palermo,0,1,0,0,12,7,1,3,6,3,16,16,3,2,0,0,2223
2022-12-04,Sudtirol,Frosinone,1,1,1,0,6,20,2,4,1,9,12,13,2,3,0,0,2223
2022-12-04,Genoa,Cittadella,0,1,0,0,14,3,5,1,11,1,13,15,3,2,0,0,2223
2022-12-04,Cosenza,Perugia,0,0,0,0,13,14,3,3,3,4,13,18,3,1,0,0,2223
2022-12-04,Brescia,Reggina,0,2,0,2,7,16,4,7,4,5,22,13,3,2,0,0,2223
2022-12-04,Bari,Pisa,0,0,0,0,15,10,3,5,8,7,14,17,3,2,0,1,2223
2022-12-04,Ascoli,Como,3,3,1,2,15,11,6,3,6,3,12,14,1,7,1,0,2223
2022-12-04,Spal,Modena,2,3,0,1,19,12,8,4,2,1,19,15,5,4,0,1,2223
2022-12-07,Ternana,Cagliari,1,0,1,0,6,31,3,6,2,12,13,19,3,2,0,0,2223
2022-12-08,Pisa,Ascoli,2,0,1,0,7,8,2,3,5,4,16,10,3,4,0,0,2223
2022-12-08,Reggina,Frosinone,0,3,0,1,11,15,0,7,6,6,16,18,1,3,0,0,2223
2022-12-08,Perugia,Spal,0,0,0,0,11,10,2,4,6,4,15,17,1,2,0,0,2223
2022-12-08,Modena,Venezia,2,2,1,0,11,17,3,4,4,3,9,14,1,1,0,0,2223
2022-12-08,Palermo,Como,0,0,0,0,18,14,5,4,6,1,10,14,0,2,0,0,2223
2022-12-08,Cosenza,Brescia,1,1,0,0,10,21,3,7,3,8,15,12,2,1,0,0,2223
2022-12-08,Cittadella,Bari,0,3,0,2,18,10,5,7,7,3,12,13,3,1,0,0,2223
2022-12-08,Parma,Benevento,0,1,0,1,20,8,5,4,13,0,11,13,3,3,0,1,2223
2022-12-08,Genoa,Sudtirol,2,0,0,0,14,6,4,2,5,1,21,13,4,3,0,0,2223
2022-12-11,Cagliari,Perugia,3,2,2,1,21,12,7,4,8,3,13,16,2,2,0,0,2223
2022-12-11,Ascoli,Genoa,0,0,0,0,8,6,2,3,1,1,19,18,1,3,0,0,2223
2022-12-11,Benevento,Cittadella,1,0,1,0,6,15,3,7,6,6,13,16,3,4,0,0,2223
2022-12-11,Como,Reggina,0,1,0,0,11,13,1,3,4,8,18,15,3,3,0,0,2223
2022-12-11,Spal,Palermo,1,1,1,1,14,11,4,3,4,3,18,17,3,5,0,0,2223
2022-12-11,Sudtirol,Ternana,0,0,0,0,16,11,5,4,7,5,9,15,0,3,0,0,2223
2022-12-11,Venezia,Cosenza,2,0,1,0,11,18,4,2,7,3,12,12,3,2,0,0,2223
2022-12-11,Bari,Modena,4,1,2,0,8,26,5,10,1,11,9,15,4,2,1,0,2223
2022-12-11,Frosinone,Pisa,0,0,0,0,11,10,2,0,1,7,9,14,1,2,0,0,2223
2022-12-12,Brescia,Parma,0,2,0,1,6,10,0,4,6,3,12,13,4,3,0,0,2223
2022-12-17,Pisa,Brescia,3,0,2,0,16,7,4,3,3,2,15,22,1,5,0,1,2223
2022-12-17,Reggina,Bari,0,0,0,0,13,4,2,1,7,2,16,14,1,4,0,0,2223
2022-12-18,Cosenza,Ascoli,1,3,0,1,22,11,6,6,4,3,14,19,3,1,0,0,2223
2022-12-18,Modena,Benevento,1,1,1,1,12,5,4,1,5,2,16,16,1,2,0,0,2223
2022-12-18,Ternana,Como,0,3,0,1,22,17,3,6,9,11,11,12,3,3,0,0,2223
2022-12-18,Parma,Spal,0,1,0,1,22,4,5,3,17,5,18,16,4,5,0,0,2223
2022-12-18,Cittadella,Sudtirol,0,2,0,2,11,12,3,6,8,1,15,16,5,3,1,0,2223
2022-12-18,Palermo,Cagliari,2,1,1,0,13,10,7,4,9,2,8,19,3,4,0,0,2223
2022-12-18,Genoa,Frosinone,1,0,1,0,15,13,4,2,6,4,8,17,1,4,0,0,2223
2022-12-19,Perugia,Venezia,2,1,2,0,13,10,6,6,9,6,17,10,2,3,0,0,2223
2022-12-26,Frosinone,Ternana,3,0,1,0,15,13,6,2,5,2,16,12,1,2,0,0,2223
2022-12-26,Venezia,Parma,2,2,0,1,12,16,5,7,2,8,9,8,2,3,0,0,2223
2022-12-26,Sudtirol,Modena,0,2,0,1,15,11,4,3,3,4,13,15,1,0,0,0,2223
2022-12-26,Spal,Pisa,0,1,0,0,13,17,1,4,5,3,14,23,5,6,1,0,2223
2022-12-26,Bari,Genoa,1,2,1,1,12,13,5,4,6,4,16,16,6,2,0,0,2223
2022-12-26,Cagliari,Cosenza,2,0,0,0,25,14,7,5,9,4,11,14,1,1,0,0,2223
2022-12-26,Brescia,Palermo,1,1,0,0,5,13,2,2,2,7,12,7,2,1,0,0,2223
2022-12-26,Como,Cittadella,2,0,1,0,10,18,6,1,4,8,15,10,1,2,0,0,2223
2022-12-26,Benevento,Perugia,0,2,0,1,19,21,3,6,10,7,8,16,4,1,0,0,2223
2022-12-26,Ascoli,Reggina,0,1,0,0,10,8,1,1,3,4,19,9,4,4,0,0,2223
2023-01-14,Bari,Parma,4,0,3,0,13,8,5,3,4,10,12,15,0,2,0,0,2223
2023-01-14,Cagliari,Como,2,0,1,0,8,13,2,4,2,7,19,14,2,0,0,0,2223
2023-01-14,Perugia,Palermo,3,3,3,1,15,6,11,4,4,3,20,12,4,2,0,0,2223
2023-01-14,Pisa,Cittadella,1,2,0,2,19,16,8,7,9,5,16,12,2,3,0,0,2223
2023-01-14,Reggina,Spal,0,1,0,0,25,10,8,2,8,2,16,9,4,3,0,0,2223
2023-01-14,Frosinone,Modena,2,1,0,0,12,12,5,4,7,8,17,7,3,0,0,0,2223
2023-01-15,Cosenza,Benevento,1,1,0,1,7,12,3,5,7,8,22,10,4,1,0,0,2223
2023-01-15,Ternana,Ascoli,1,0,1,0,12,21,2,3,1,10,15,15,5,4,0,0,2223
2023-01-15,Sudtirol,Brescia,1,0,1,0,9,14,2,2,0,1,16,14,2,2,0,0,2223
2023-01-16,Genoa,Venezia,1,0,0,0,12,9,4,1,3,3,18,13,4,2,0,0,2223
2023-01-20,Palermo,Bari,1,0,0,0,10,14,3,5,11,2,11,13,4,5,0,1,2223
2023-01-21,Venezia,Sudtirol,0,1,0,0,7,8,0,2,2,2,14,13,1,2,0,0,2223
2023-01-21,Benevento,Genoa,1,2,0,1,12,14,1,3,3,5,12,11,4,3,0,0,2223
2023-01-21,Como,Pisa,2,2,1,1,20,14,7,4,4,5,10,17,2,3,0,0,2223
2023-01-21,Modena,Cosenza,2,0,0,0,17,6,4,2,7,5,17,13,2,4,0,0,2223
2023-01-21,Parma,Perugia,2,0,1,0,8,12,4,1,6,7,15,15,3,3,0,0,2223
2023-01-21,Reggina,Ternana,2,1,1,1,17,10,6,4,8,10,17,9,2,2,0,0,2223
2023-01-21,Spal,Ascoli,1,1,1,1,15,10,7,2,6,7,10,20,1,3,0,1,2223
2023-01-21,Cittadella,Cagliari,0,0,0,0,8,12,1,4,0,4,16,13,6,2,1,0,2223
2023-01-22,Brescia,Frosinone,1,3,1,2,7,13,2,4,5,4,17,17,4,2,0,0,2223
2023-01-27,Cagliari,Spal,2,1,1,1,12,9,3,3,5,4,20,13,3,3,0,1,2223
2023-01-28,Genoa,Pisa,0,0,0,0,17,5,3,2,9,0,13,13,2,3,0,1,2223
2023-01-28,Venezia,Cittadella,1,1,1,1,13,7,3,3,6,4,20,25,3,2,1,0,2223
2023-01-28,Ternana,Modena,2,1,2,0,8,19,6,7,5,2,17,22,6,1,0,0,2223
2023-01-28,Bari,Perugia,0,2,0,0,11,17,2,6,3,7,11,24,1,4,0,0,2223
2023-01-28,Cosenza,Parma,1,0,1,0,9,15,1,7,5,7,12,19,5,6,1,0,2223
2023-01-28,Brescia,Como,0,1,0,0,10,24,3,7,7,6,15,12,4,2,2,0,2223
2023-01-28,Sudtirol,Reggina,2,1,1,1,8,12,2,2,6,3,13,15,4,2,1,0,2223
2023-01-29,Ascoli,Palermo,1,2,0,1,24,17,7,8,12,2,12,13,0,2,0,0,2223
2023-01-29,Frosinone,Benevento,1,0,0,0,11,10,3,1,2,2,15,18,4,3,0,0,2223
2023-02-03,Modena,Cagliari,2,0,1,0,17,4,6,1,6,4,14,16,2,5,0,1,2223
2023-02-04,Como,Frosinone,0,2,0,2,18,13,2,5,7,6,9,10,1,0,0,0,2223
2023-02-04,Spal,Bari,3,4,0,2,24,9,9,5,7,0,17,7,0,3,0,0,2223
2023-02-04,Pisa,Sudtirol,0,1,0,1,27,4,5,3,6,6,12,17,3,4,0,0,2223
2023-02-04,Perugia,Brescia,4,0,1,0,19,6,9,3,12,5,20,10,3,2,0,1,2223
2023-02-04,Benevento,Venezia,1,2,1,1,14,14,2,4,7,3,13,11,5,1,1,0,2223
2023-02-04,Cosenza,Ternana,0,0,0,0,12,15,2,3,7,6,16,14,1,2,0,0,2223
2023-02-04,Cittadella,Ascoli,3,0,1,0,13,7,6,0,2,6,12,26,1,3,0,0,2223
2023-02-05,Palermo,Reggina,2,1,0,0,11,12,3,3,3,8,8,15,3,5,0,1,2223
2023-02-05,Parma,Genoa,2,0,1,0,12,5,7,0,6,5,15,16,2,3,0,0,2223
2023-02-10,Genoa,Palermo,2,0,1,0,11,8,4,3,6,3,14,11,2,3,0,0,2223
2023-02-11,Sudtirol,Como,1,1,0,0,10,11,3,3,3,3,15,16,5,5,0,0,2223
2023-02-11,Ternana,Parma,1,1,1,1,9,8,4,4,5,7,15,17,2,2,0,0,2223
2023-02-11,Ascoli,Perugia,1,0,0,0,12,8,6,1,1,6,16,21,4,1,0,0,2223
2023-02-11,Venezia,Spal,2,1,2,0,16,13,6,4,4,10,10,9,1,1,0,0,2223
2023-02-11,Reggina,Pisa,0,2,0,0,14,5,2,2,11,2,17,24,2,3,1,0,2223
2023-02-11,Cagliari,Benevento,1,0,0,0,15,8,4,1,8,3,14,21,4,2,1,0,2223
2023-02-11,Brescia,Modena,0,1,0,0,7,10,1,2,8,1,18,16,3,3,0,0,2223
2023-02-11,Frosinone,Cittadella,3,0,1,0,20,6,11,1,5,1,17,17,2,2,0,1,2223
2023-02-12,Bari,Cosenza,2,1,1,1,15,16,4,2,6,2,16,17,4,5,0,0,2223
2023-02-17,Pisa,Venezia,1,1,0,1,19,11,5,4,7,2,13,10,3,7,0,0,2223
2023-02-18,Perugia,Ternana,3,0,0,0,20,7,10,1,4,6,17,18,1,1,0,0,2223
2023-02-18,Spal,Como,1,1,1,1,19,14,7,5,7,3,12,11,3,2,0,0,2223
2023-02-18,Parma,Ascoli,0,1,0,0,14,5,2,2,6,1,14,17,4,5,0,0,2223
2023-02-18,Bari,Cagliari,1,1,0,1,11,5,2,1,4,3,12,17,1,5,0,1,2223
2023-02-18,Cosenza,Sudtirol,0,0,0,0,20,10,7,1,8,4,11,11,1,2,0,1,2223
2023-02-18,Cittadella,Reggina,3,2,0,2,14,8,5,4,8,4,16,14,3,5,0,1,2223
2023-02-18,Benevento,Brescia,1,0,0,0,9,10,2,2,2,2,19,15,4,0,0,0,2223
2023-02-18,Palermo,Frosinone,1,1,1,0,14,15,5,6,6,1,11,18,0,2,0,0,2223
2023-02-19,Modena,Genoa,2,2,1,1,6,18,1,4,6,6,16,10,2,2,1,0,2223
2023-02-24,Frosinone,Parma,3,4,1,3,19,6,6,5,4,1,10,9,2,0,0,2,2223
2023-02-24,Pisa,Perugia,2,1,0,1,7,9,4,2,6,3,17,14,4,4,1,1,2223
2023-02-25,Venezia,Cagliari,0,0,0,0,11,14,2,1,4,10,7,12,3,0,1,0,2223
2023-02-25,Brescia,Bari,0,2,0,1,18,13,6,6,10,1,11,10,2,1,0,0,2223
2023-02-25,Como,Cosenza,5,1,2,1,17,14,7,5,3,7,6,9,1,2,0,0,2223
2023-02-25,Reggina,Modena,2,1,1,1,16,12,5,4,4,9,12,19,2,4,0,0,2223
