data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione_calc
2022-12-18,Malaga,Alaves,1,0,0,0,7,10,4,2,1,3,18,19,2,4,1,0,2223
2022-12-19,Leganes,Zaragoza,2,1,1,1,6,8,4,2,6,2,9,12,3,4,0,1,2223
2023-01-06,Ponferradina,Villarreal B,2,1,0,1,15,5,6,3,5,3,14,8,3,2,0,1,2223
2023-01-06,Sp Gijon,Levante,1,1,0,1,7,14,2,3,3,7,10,13,4,3,0,0,2223
2023-01-06,Leganes,Lugo,1,0,0,0,11,7,4,1,9,1,15,14,3,3,0,0,2223
2023-01-07,Andorra,Oviedo,3,1,2,0,11,8,6,3,3,3,9,16,1,3,0,0,2223
2023-01-07,Malaga,Tenerife,1,1,0,0,17,4,4,1,3,2,8,13,2,5,0,0,2223
2023-01-07,Alaves,Burgos,1,0,0,0,22,3,7,3,13,2,15,11,5,5,0,0,2223
2023-01-08,Granada,Cartagena,1,0,0,0,15,7,6,2,9,5,21,14,2,3,1,1,2223
2023-01-08,Zaragoza,Mirandes,0,0,0,0,16,12,3,6,3,5,8,16,2,1,0,0,2223
2023-01-08,Las Palmas,Santander,1,1,1,0,18,8,2,3,8,2,13,13,2,5,0,0,2223
2023-01-08,Eibar,Ibiza,1,0,1,0,10,8,7,5,4,2,10,11,2,4,0,0,2223
2023-01-09,Huesca,Albacete,1,1,0,1,12,15,2,5,6,6,13,14,1,1,0,0,2223
2023-01-13,Oviedo,Alaves,1,0,0,0,10,10,2,1,6,5,8,16,2,4,0,1,2223
2023-01-14,Levante,Granada,3,1,2,1,13,8,5,4,7,1,17,12,0,0,0,0,2223
2023-01-14,Tenerife,Ponferradina,0,0,0,0,16,1,3,0,8,1,14,15,1,6,0,0,2223
2023-01-14,Santander,Sp Gijon,2,0,2,0,15,18,10,6,1,13,12,16,2,4,0,0,2223
2023-01-14,Villarreal B,Zaragoza,2,3,2,0,10,7,4,3,2,5,13,22,3,2,0,0,2223
2023-01-14,Ibiza,Las Palmas,1,2,1,0,13,14,5,6,5,4,14,9,4,3,1,0,2223
2023-01-14,Cartagena,Huesca,0,0,0,0,14,4,4,1,7,3,12,11,2,2,0,0,2223
2023-01-15,Eibar,Malaga,2,1,1,0,17,7,7,3,4,1,8,10,2,3,0,0,2223
2023-01-15,Burgos,Andorra,2,1,0,1,10,15,3,7,3,11,10,9,2,1,0,0,2223
